2022-12-14 16:45:07 ;938;3255;Registro DIA.NE XT;M01            ;B;Various.Values.UserNG;;24;Various.Values.PassLevelNG;10;192;;;
2022-12-14 16:44:50 ;188;1256;Confirmar;M01            ;B;;;;;;;;;
2022-12-14 16:44:18 ;188;1148;Tension baterias de arranque minima;M01            ;W;;;;;;;;;
2022-12-14 16:43:34 ;485;9005;Comunicación DIA.NE XT activa;M01            ;B;;;;;;;;;
2022-12-14 16:43:29 ;594;3256;Fin de registro DIA.NE XT;M01            ;B;;;;;;;;;
2022-12-14 16:43:29 ;579;1239;Parada fallo general;M01            ;B;;;;;;;;;
2022-12-14 16:43:29 ;579;1253;Arranque en caliente CPU;M01            ;B;;;;;;;;;
2022-12-14 16:43:29 ;579;1254;Arranque en frio CPU;M01            ;B;;;;;;;;;
2022-12-14 16:43:29 ;563;1230;Desconectado servicio automatico;M01            ;B;;;;;;;;;
2022-12-14 16:43:29 ;563;1232;Desconectada peticion a modulo;M01            ;B;;;;;;;;;
2022-12-14 16:43:29 ;579;2128;P-reduccion analogico;M01            ;B;;;;;;;;;
2022-12-14 16:43:29 ;532;1036;Generador sobrecarga/cortocircuito;M01            ;A;MMD.CurrMax1;0;192;MMD.CurrMax2;0;192;MMD.CurrMax3;0;192
2022-12-14 16:43:29 ;563;1225;Selector de servicio Desconectado;M01            ;B;;;;;;;;;
2022-12-14 16:43:29 ;532;1056;Circuito de seguridad abierto;M01            ;A;;;;;;;;;
2022-12-14 16:43:29 ;579;2131;P-reduccion limite maximo;M01            ;B;;;;;;;;;
2022-12-14 16:43:29 ;579;2126;Reducción de rendimiento durch temperatura de carga;M01            ;B;;;;;;;;;
2022-12-14 16:41:48 ;610;9006;Comunicación DIA.NE XT inactiva;M01            ;B;InfoVariables.CpuError;;;;;;;;
2022-12-14 16:40:13 ;110;1229;Conectado servicio automatico;M01            ;B;;;;;;;;;
2022-12-14 16:40:13 ;110;1231;Conectada peticion a modulo;M01            ;B;;;;;;;;;
2022-12-14 16:40:11 ;438;1226;Selector de servico Manual;M01            ;B;;;;;;;;;
2022-12-14 16:40:11 ;688;1227;Selector de servicio Automatico;M01            ;B;;;;;;;;;
2022-12-14 16:39:07 ;329;1225;Selector de servicio Desconectado;M01            ;B;;;;;;;;;
2022-12-14 16:39:00 ;94;1227;Selector de servicio Automatico;M01            ;B;;;;;;;;;
2022-12-14 16:38:59 ;641;1226;Selector de servico Manual;M01            ;B;;;;;;;;;
2022-12-14 16:38:53 ;766;1256;Confirmar;M01            ;B;;;;;;;;;
2022-12-14 16:38:50 ;329;1256;Confirmar;M01            ;B;;;;;;;;;
2022-12-14 16:38:43 ;766;3255;Registro DIA.NE XT;M01            ;B;Various.Values.UserNG;;24;Various.Values.PassLevelNG;10;192;;;
2022-12-14 16:30:00 ;875;9007;Aviso por hora;M01            ;B;;;;;;;;;
2022-12-14 16:26:03 ;344;1225;Selector de servicio Desconectado;M01            ;B;;;;;;;;;
2022-12-14 16:01:31 ;875;1226;Selector de servico Manual;M01            ;B;;;;;;;;;
2022-12-14 15:47:43 ;610;3552;Encendido suministro de tensión sobrecargado;M01            ;W;;;;;;;;;
2022-12-14 15:47:43 ;610;3226;Encendido desconectado;M01            ;B;;;;;;;;;
2022-12-14 15:47:22 ;188;1189;Falta autorizacion para la sincronizacion;M01            ;W;;;;;;;;;
2022-12-14 15:47:21 ;844;1056;Circuito de seguridad abierto;M01            ;A;;;;;;;;;
2022-12-14 15:47:21 ;844;1236;Desconectado disyuntor del generador;M01            ;B;;;;;;;;;
2022-12-14 15:47:21 ;594;1042;Sobrecarga señal de potencia;M01            ;A;Power.PowerAct;1449;192;;;;;;
2022-12-14 15:47:21 ;844;2124;Funcionamiento en vacio;M01            ;B;;;;;;;;;
2022-12-14 15:47:21 ;594;1230;Desconectado servicio automatico;M01            ;B;;;;;;;;;
2022-12-14 15:47:21 ;844;1175;Fallo de la red;M01            ;W;Generator.VoltExit;39,1;192;;;;;;
2022-12-14 15:47:21 ;594;1232;Desconectada peticion a modulo;M01            ;B;;;;;;;;;
2022-12-14 15:47:21 ;594;1234;Fuera de funcionamiento;M01            ;B;Counters.OpHour;17266;192;;;;;;
2022-12-14 15:47:21 ;594;1239;Parada fallo general;M01            ;B;;;;;;;;;
2022-12-14 15:47:00 ;79;2131;P-reduccion limite maximo;M01            ;B;;;;;;;;;
2022-12-14 15:46:41 ;157;2132;P-reduccion gas de escape;M01            ;B;;;;;;;;;
2022-12-14 15:46:41 ;157;3506;Reducción de potencia en operación en isla;M01            ;W;Power.RedMaxPower;1285;192;;;;;;
2022-12-14 15:45:43 ;532;2140;Peticion de energ. emergencia;M01            ;B;;;;;;;;;
2022-12-14 15:45:43 ;313;3266;Fallo de red;M01            ;B;;;;;;;;;
2022-12-14 15:45:43 ;313;2123;Funcionamiento en isla;M01            ;B;;;;;;;;;
2022-12-14 15:45:43 ;313;3264;Desconectado disyuntor de red;M01            ;B;;;;;;;;;
2022-12-14 15:30:00 ;938;9007;Aviso por hora;M01            ;B;;;;;;;;;
2022-12-14 14:30:00 ;360;9007;Aviso por hora;M01            ;B;;;;;;;;;
